,Time,y_true,GMR,GMR_var,DPORMRM,DPORMRM_var,DPIRMRM,DPIRMRM_var,DPMRM,DPMRM_var,DPR2MRM,DPR2MRM_var
1685,2022-08-26 05:36:00,0.4318666685,0.45068222990410745,0.006816043263552661,0.46561897198190566,0.0028072167633774055,0.4772784075286639,0.0025374534080585694,0.47844095478178206,0.0024622716396209663,0.4911432059148668,0.0012837950552429267
1686,2022-08-26 06:12:00,0.4221333315,0.4422739775346371,0.006816043263552661,0.44666685824022456,0.0028060152423433327,0.46478366898659906,0.0025379813647638653,0.4662476830395678,0.0024628018240988097,0.4647259276382013,0.0012869516218647788
1687,2022-08-26 06:48:00,0.40586663800000006,0.43525247301385395,0.006816043263552661,0.43434028518546774,0.002805316943625535,0.4513707869215881,0.002536151683391753,0.45269849954535296,0.0024610532311189763,0.44678384777604124,0.0012837225035921347
1688,2022-08-26 07:24:00,0.39796664449999997,0.41869794370189756,0.006816043263552661,0.4187760731205006,0.002829111637781717,0.4384737934600364,0.00253697612784386,0.4407516817767266,0.00246174776562726,0.4424195711575514,0.0012898540663422839
1689,2022-08-26 08:00:00,0.383766693,0.3849443341464063,0.006816043263552661,0.3760070614618962,0.002809386268003179,0.398518280688961,0.0025377232049046674,0.4001917260552638,0.002462480414994258,0.4000841121999431,0.0012856628338064689
1690,2022-08-26 08:36:00,0.37416665649999997,0.3699788521867261,0.006816043263552661,0.39028213767237185,0.002835597819212164,0.4028450149092784,0.0025399463312209387,0.4060845026577156,0.0024649633138894094,0.44103655580223267,0.0012947448388334539
1691,2022-08-26 09:12:00,0.40169998149999997,0.3901168401773176,0.006816043263552661,0.41167338228416156,0.0028136544964822152,0.41767596355106656,0.0025406459737182066,0.41959958360442645,0.002465864637218473,0.42785382374542547,0.0012888046407823885
1692,2022-08-26 09:48:00,0.42603335550000004,0.40225503350060715,0.006816043263552661,0.42942640794312864,0.0028119637687365265,0.44293328600849186,0.0025416431501691004,0.4447373350428682,0.00246696414296427,0.4744142802233928,0.001297178643435354
1693,2022-08-26 10:24:00,0.4627666625,0.4118286224588631,0.006816043263552661,0.45356758537047465,0.002827794510807573,0.4632636218292122,0.0025410114892147053,0.4653579367293644,0.002466316119593083,0.5190163002530059,0.0013022632247448372
1694,2022-08-26 11:00:00,0.46323330700000004,0.4223208160122765,0.006816043263552661,0.45779910546745917,0.0028172582670620656,0.46995016650582677,0.0025454437167652727,0.4705048881385543,0.0024708980414032172,0.49861083899626224,0.0013027718955675718
1695,2022-08-26 11:36:00,0.488933319,0.411974428716116,0.006816043263552661,0.4680873805559647,0.002818105266310223,0.46784980106388724,0.0025392692503337032,0.4695806920768206,0.0024648787769115344,0.5256553543424285,0.0012970582240732335
1696,2022-08-26 12:12:00,0.4892666625,0.42789395981515993,0.006816043263552661,0.4612517159942808,0.0028125772262963967,0.47306990735398063,0.0025400996778511503,0.4743258064660538,0.002465248509812864,0.5132161514024899,0.0012979553334265574
